B55.2;Leishmaniose cutanéo-muq.;
B55.9;Leishmaniose, SAI;
B56.0;Trypanosomiase à Trypanosoma gambiense;
B56.1;Trypanosomiase à Trypanosoma rhodesiense;
B56.9;Trypanosomiase africaine, SAI;
B57.0;Forme aig. de la mal. de Chagas, avec atteinte card. (I41.2*, I98.1*);
B57.1;Forme aig. de la mal. de Chagas, (sans atteinte card.);
B57.2;Mal. de Chagas (chron. avec atteinte card.);
B57.3;Mal. de Chagas (chron.) avec atteinte de l'app. dig.;
B57.4;Mal. de Chagas (chron.) avec atteinte du syst. nerveux;
B57.5;Mal. de Chagas (chron.) avec atteinte d'autres org.;
B58.0;Oculopathie à Toxoplasma;
B58.1;Hépatite à Toxoplasma (K77.0*);
B58.2;Méningo-encéphalite à Toxoplasma (G05.2*);
B58.3;Toxoplasmose pulm. (J17.3*);
B58.8;Toxoplasmose avec atteinte d'autres org.;
B58.9;Toxoplasmose, SAI;
B59.9;Pneumocystose (J17.3*);
B60.0;Babésiose;
B60.1;Acanthamoebiose;
B60.2;Nægleriase;
B60.8;Autres mal. préc. dues à des protozoaires;
B64.4;Mal. due à des protozoaires, SAI;
B65.0;Schistosomiase due à Schistosoma haematobium [schistosomiase urin.];
B65.1;Schistosomiase due à Schistosoma mansoni [schistosomiase intest.];
B65.2;Schistosomiase due à Schistosoma japonicum;
B65.3;Dermite cercarienne;
B65.8;Autres formes de schistosomiase;
B65.9;Schistosomiase, SAI;
B66.0;Opisthorchiase;
B66.1;Clonorchiase;
B66.2;Dicrocoeliase;
B66.3;Fasciolase;
B66.4;Paragonimiase;
B66.5;Fasciolopsiase;
B66.8;Autres infect. par douves préc.;
B66.9;Infect. par douves, SAI;
B67.0;Infect. hépatique à Echinococcus granulosus;
B67.1;Infect. pulm. à Echinococcus granulosus;
B67.2;Infect. osseuse à Echinococcus granulosus;
B67.3;Infect. à Echinococcus granulosus, autres et à loc. mult.;
B67.4;Infect. à Echinococcus granulosus, SAI;
B67.5;Infect. hépatique à Echinococcus multilocularis;
B67.6;Infect. à Echinococcus multilocularis, autres et à loc. mult.;
B67.7;Infect. à Echinococcus multilocularis, SAI;
B67.8;Infect. hépatique à Echinococcus, SAI;
B67.9;Infect. à Echinococcus, NCA ou SAI;
B68.0;Infect. à Taenia solium;
B68.1;Infect. à Taenia saginata;
B68.9;Infect. à Taenia, SAI;
B69.0;Cysticercose du S.N.C.;
B69.1;Cysticercose de l'oeil;
B69.8;Cysticercose, autres loc.;
B69.9;Cysticercose, SAI;
B70.0;Diphyllobothriase;
B70.1;Sparganose;
B71.0;Hyménolépiase;
B71.1;Infect. à Dipylidium;
B71.8;Autres infect. par cestodes, préc.;
B71.9;Infect. par cestodes, SAI;
B72.2;Dracunculose;
B73.3;Onchocercose;
B74.0;Filariose à Wuchereria bancrofti;
B74.1;Filariose à Brugia malayi;
B74.2;Filariose à Brugia timori;
B74.3;Loase;
B74.4;Mansonellose;
B74.8;Autres filarioses;
B74.9;Filariose, SAI;
B75.5;Trichinose;
B76.0;Ankylostomose;
B76.1;Nécatorose;
B76.8;Autres ankylostomiases;
B76.9;Ankylostomiase, SAI;
B77.0;Ascaridiase avec complic. intest.;
B77.8;Ascaridiase avec autres complic.;
B77.9;Ascaridiase, SAI;
B78.0;Anguillulose intest.;
B78.1;Anguillulose cutanée;
B78.7;Anguillulose disséminée;
B78.9;Anguillulose, SAI;
B79.9;Infect. à Trichuris trichiuria;
B80.0;Oxyurose;
B81.0;Anisakiase;
B81.1;Capillariose intest.;
B81.2;Trichostrongylose;
B81.3;Angiostrongyloïdose [angiostrongylose] intest.;
B81.4;Helminthiases intest. mixtes;
B81.8;Autres helminthiases intest. préc.;
B82.0;Helminthiase intest., SAI;
B82.9;Parasitose intest., SAI;
B83.0;Larva migrans viscérale;
B83.1;Gnathostomiase;
B83.2;Angiostrongyloïdose à Parastrongylus cantonensis;
B83.3;Syngamose;
B83.4;Hirudiniase int.;
B83.8;Autres helminthiases préc.;
B83.9;Helminthiase, SAI;
B85.0;Pédiculose due à Pediculus humanus capitis;
B85.1;Pédiculose due à Pediculus humanus corporis;
B85.2;Pédiculose, SAI;
B85.3;Phtiriase;
B85.4;Infestation mixte, pédiculose et phtiriase;
B86.6;Gale;
B87.0;Myiase cutanée;
B87.1;Myiase des plaies cutanées;
B87.2;Myiase oculaire;
B87.3;Myiase rhinopharyngée;
B87.4;Myiase auriculaire;
B87.8;Myiase d'autres loc.;
B87.9;Myiase, SAI;
B88.0;Autres acariases;
B88.1;Tungose [infestation par puce-chique];
B88.2;Autres infestations par arthropodes;
B88.3;Hirudiniase ext.;
B88.8;Autres infestations préc.;
B88.9;Infestation, SAI;
B89.9;Parasitose, SAI;
B90.0;Séq. de tuberc. du S.N.C.;
B90.1;Séq. de tuberc. gén-urin.;
B90.2;Séq. de tuberc. des os et des artic.;
B90.8;Séq. de tuberc. d'autres org.;
B90.9;Séq. de tuberc. des voies resp. et SAI;
B91.1;Séq. de polio.;
B92.2;Séq. de lèpre;
B94.0;Séq. du trachome;
B94.1;Séq. d'encéphalite virale;
B94.2;Séq. d'hépatite virale;
B94.8;Séq. d'autres mal. infect. et parasit. préc.;
B94.9;Séq. de mal. infect. ou parasit., SAI;
B95.0;Streptocoques, groupe A, cause de mal. cl. dans d'autres chap.;
B95.1;Streptocoques, groupe B, cause de mal. cl. dans d'autres chap.;
B95.2;Streptocoques, groupe D, cause de mal. cl. dans d'autres chap.;
B95.3;Streptococcus pneumoniae, cause de mal. cl. dans d'autres chap.;
B95.4;Autres streptocoques, cause de mal. cl. dans d'autres chap.;
B95.5;Streptocoques SAI., cause de mal. cl. dans d'autres chap.;
B95.6;Staphylococcus aureus, cause de mal. cl. dans d'autres chap.;
B95.7;Autres saphyloc., cause de mal. cl. dans d'autres chap.;
B95.8;Saphyloc. SAI., cause de mal. cl. dans d'autres chap.;
B96.0;Mycoplasma pneumoniae, cause de mal. cl. dans d'autres chap.;
B96.1;Klebsiella pneumoniae [subsp.pneumoniae], cause de mal. cl. dans d'autres chap.;
B96.2;Escherichia coli, cause de mal. cl. dans d'autres chap.;
B96.3;Haemophilus influenzae, cause de mal. cl. dans d'autres chap.;
B96.4;Proteus (P.mirabilis) (P.morganii), cause de mal. cl. dans d'autres chap.;
B96.5;Pseudomonas (P.aeruginosa) (P.mallei) (P.pseudomallei), cause de mal. cl. dans d'autres chap.;
B96.6;Bacillus fragilis, cause de mal. cl. dans d'autres chap.;
B96.7;Clostridium perfringens, cause de mal. cl. dans d'autres chap.;
B96.8;Autres agents bact. préc., cause de mal. cl. dans d'autres chap.;
B97.0;Adénovirus, cause de mal. cl. dans d'autres chap.;
B97.1;Entérovirus, cause de mal. cl. dans d'autres chap.;
B97.2;Coronavirus, cause de mal. cl. dans d'autres chap.;
B97.3;Rétrovirus, cause de mal. cl. dans d'autres chap.;
B97.4;Virus resp. syncytial, cause de mal. cl. dans d'autres chap.;
B97.5;Réovirus, cause de mal. cl. dans d'autres chap.;
B97.6;Parvovirus, cause de mal. cl. dans d'autres chap.;
B97.7;Papillovirus, cause de mal. cl. dans d'autres chap.;
B97.8;Autres virus, cause de mal. cl. dans d'autres chap.;
B99.9;Mal. infect., NCA ou SAI;
C00.0;T.m. de la lèvre sup., (bord libre);
C00.1;T.m. de la lèvre inf., (bord libre);
C00.2;T.m. de la lèvre, SAI, bord libre;
C00.3;T.m. de la lèvre sup., face int.;
C00.4;T.m. de la lèvre inf., face int.;
C00.5;T.m. de la lèvre, SAI, face int.;
C00.6;T.m. de la commissure des lèvres;
C00.8;T.m. à loc. contiguës de la lèvre;
C00.9;T.m. de la lèvre, SAI;
C01.1;T.m. de la base de la langue;
C02.0;T.m. de la face dorsale de la langue;
C02.1;T.m. de la point et du bord lat. de la langue;
C02.2;T.m. de la face ant. de la langue;
C02.3;T.m. des deux tiers ant. de la langue, SAI;
C02.4;T.m. d'une amygdale linguale;
C02.8;T.m. à loc. contiguës de la langue;
C02.9;T.m. de la langue, SAI;
C03.0;T.m. de la gencive sup.;
C03.1;T.m. de la gencive inf.;
C03.9;T.m. de la gencive, SAI;
C04.0;T.m. du plancher ant. de la bouche;
C04.1;T.m. du plancher lat. de la bouche;
C04.8;T.m. à loc. contiguës du plancher de la bouche;
C04.9;T.m. du plancher de la bouche, SAI;
C05.0;T.m. de la voûte palatine;
C05.1;T.m. du voile du palais;
C05.2;T.m. de la luette;
C05.8;T.m. à loc. contiguës du palais;
C05.9;T.m. du palais, SAI;
C06.0;T.m. de la muq. de la joue;
C06.1;T.m. du vestibule de la bouche;
C06.2;T.m. de la rég. rétromolaire;
C06.8;T.m. à loc. contiguës de la bouche, parties NCA ou SAI;
C06.9;T.m. de la bouche, SAI;
C07.7;T.m. de la gld. parotide;
C08.0;T.m. de la gld. sous-maxillaire;
C08.1;T.m. de la gld. sublinguale;
C08.8;T.m. à loc. contiguës des gld. salivaires ppal.;
C08.9;T.m. de la gld. salivaire (ppal.), SAI;
C09.0;T.m. de la fosse amygdalienne;
C09.1;T.m. du pilier de l'amygdale (ant.) (post.);
C09.8;T.m. à loc. contiguës de l'amygdale;
C09.9;T.m. de l'amygdale, SAI;
C10.0;T.m. du sillon glosso-épiglottique;
C10.1;T.m. de la face ant. de l'épiglotte;
C10.2;T.m. de la paroi lat. de l'oropharynx;
C10.3;T.m. de la paroi post. de l'oropharynx;
C10.4;T.m. de la fente branchiale;
C10.8;T.m. à loc. contiguës de l'oropharynx;
C10.9;T.m. de l'oropharynx, SAI;
C11.0;T.m. de la paroi sup. du rhinopharynx;
C11.1;T.m. de la paroi post. du rhinopharynx;
C11.2;T.m. de la paroi lat. du rhinopharynx;
C11.3;T.m. de la paroi ant. du rhinopharynx;
C11.8;T.m. à loc. contiguës de rhinopharynx;
C11.9;T.m. du rhinopharynx, SAI;
C12.2;T.m. du sinus piriforme;
C13.0;T.m. de la rég. rétro-cricoïdienne;
C13.1;T.m. du repli ary-épiglottique, (versant hypopharyngé);
C13.2;T.m. de la paroi post. de l'hypopharynx;
C13.8;T.m. à loc. contiguës de l'hypopharynx;
C13.9;T.m. de l'hypopharynx, SAI;
C14.0;T.m. du pharynx, SAI;
C14.1;T.m. du laryngopharynx;
C14.2;T.m. de l'anneau de Waldeyer;
C14.8;T.m. à loc. contiguës de la lèvre, de la cav. bucc. et du pharynx;
C15.0;T.m. de l'oesophage cerv.;
C15.1;T.m. de l'oesophage thor.;
C15.2;T.m. de l'oesophage abdo.;
C15.3;T.m. du tiers sup. de l'oesophage;
C15.4;T.m. du tiers moy. de l'oesophage;
C15.5;T.m. du tiers inf. de l'oesophage;
C15.8;T.m. à loc. contiguës de l'oesophage;
C15.9;T.m. de l'oesophage, SAI;
C16.0;T.m. du cardia;
C16.1;T.m. du fundus;
C16.2;T.m. du corps de l'estomac;
C16.3;T.m. de l'antre pylorique;
C16.4;T.m. du pylore;
C16.5;T.m. de la pt. courbure de l'estomac, SAI;
C16.6;T.m. de la gd. courbure de l'estomac, SAI;
C16.8;T.m. à loc. contiguës de l'estomac;
C16.9;T.m. de l'estomac, SAI;
C17.0;T.m. du duodénum;
C17.1;T.m. du jéjunum;
C17.2;T.m. de l'iléon;
C17.3;T.m. du diverticule de Meckel;
C17.8;T.m. à loc. contiguës de l'intestin grêle;
C17.9;T.m. de l'intestin grêle, SAI;
C18.0;T.m. du cæcum;
C18.1;T.m. de l'appendice;
C18.2;T.m. du côlon ascendant;
C18.3;T.m. de l'angle droit du côlon;
C18.4;T.m. du côlon transverse;
C18.5;T.m. de l'angle gauche du côlon;
C18.6;T.m. du côlon descendant;
C18.7;T.m. du côlon sigmoïde;
C18.8;T.m. à loc. contiguës du côlon;
C18.9;T.m. du côlon, SAI;
C19.9;T.m. de la jonction recto-sigmoïdienne;
C20.0;T.m. du rectum;
C21.0;T.m. de l'anus, SAI;
C21.1;T.m. du canal anal;
C21.2;T.m. de la zone cloacale;
C21.8;T.m. à loc. contiguës du rectum, de l'anus et du canal anal;
C22.0;Carc. hépatocell.;
C22.1;Carc. du canal bil. intrahépatique;
C22.2;Hépatoblastome;
C22.3;Angiosarcome du foie;
C22.4;Autres sarcomes du foie;
C22.7;Autres carc. du foie préc.;
C22.9;T.m. du foie, SAI;
C23.3;T.m. de la vésicule bil.;
C24.0;T.m. du canal bil. extra-hépatique;
C24.1;T.m. de l'ampoule de Vater;
C24.8;T.m. à loc. contiguës des voies bil.;
C24.9;T.m. des voies bil., SAI;
C25.0;T.m. de la tête du pancréas;
C25.1;T.m. du corps du pancréas;
C25.2;T.m. de la queue du pancréas;
C25.3;T.m. du canal pancréatique;
C25.4;T.m. du pancréas endoc.;
C25.7;T.m. d'autres parties du pancréas;
C25.8;T.m. à loc. contiguës du pancréas;
C25.9;T.m. du pancréas, SAI;
C26.0;T.m. du tractus intest., (partie SAI.);
C26.1;T.m. de la rate;
C26.8;T.m. à loc. contiguës de l'app. dig.;
C26.9;T.m. de sièges mal définis de l'app. dig.;
C30.0;T.m. des fosses nasales;
C30.1;T.m. de l'oreille moy.;
C31.0;T.m. du sinus maxillaire;
C31.1;T.m. du sinus ethmoïdal;
C31.2;T.m. du sinus frontal;
C31.3;T.m. du sinus sphénoïdal;
C31.8;T.m. à loc. contiguës des sinus de la face;
C31.9;T.m. des sinus de la face, SAI;
C32.0;T.m. de la glotte;
C32.1;T.m. de l'étage sus-glottique;
C32.2;T.m. de l'étage sous-glottique;
C32.3;T.m. du cartilage laryngé;
C32.8;T.m. à loc. contiguës du larynx;
C32.9;T.m. du larynx, SAI;
C33.3;T.m. de la trachée;
C34.0;T.m. de la bronche souche;
C34.1;T.m. du lobe sup., bronches ou poumon;
C34.2;T.m. du lobe moy., bronches ou poumon;
C34.3;T.m. du lobe inf., bronches ou poumon;
C34.8;T.m. à loc. contiguës des bronches et du poumon;
C34.9;T.m. de bronche ou du poumon, SAI;
C37.7;T.m. du thymus;
C38.0;T.m. du coeur;
C38.1;T.m. du médiastin ant.;
C38.2;T.m. du médiastin post.;
C38.3;T.m. du médiastin, partie SAI.;
C38.4;T.m. de la plèvre;
C38.8;T.m. à loc. contiguës du coeur, du médiastin et de la plèvre;
C39.0;T.m. des voies resp. sup., partie SAI.;
C39.8;T.m. à loc. contiguës des org. resp. et intrathor.;
C39.9;T.m. de sièges mal définis de l'app. resp.;
C40.0;T.m. de l'omoplate et des os longs du mb. sup.;
C40.1;T.m. des os courts du mb. sup.;
C40.2;T.m. des os longs du mb. inf.;
C40.3;T.m. des os courts du mb. inf.;
C40.8;T.m. à loc. contiguës des os et du cartilage artic. des mb.;
C40.9;T.m. des os et du cartilage artic. d'un mb., SAI;
C41.0;T.m. des os du crâne et de la face;
C41.1;T.m. de la mandibule;
C41.2;T.m. du rachis;
C41.3;T.m. des côtes, du sternum et de la clavicule;
C41.4;T.m. des os du pelvis, du sacrum et du coccyx;
C41.8;T.m. à loc. contiguës des os et du cartilage artic.;
C41.9;T.m. des os et du cartilage artic., SAI;
C43.0;Mélanome m. de la lèvre;
C43.1;Mélanome m. de la paupière, y compris le canthus;
C43.2;Mélanome m. de l'oreille et du conduit auditif ext.;
C43.3;Mélanome m. de la face, parties NCA ou SAI;
C43.4;Mélanome m. du cuir chevelu et du cou;
C43.5;Mélanome m. du tronc;
C43.6;Mélanome m. du mb. sup., y compris l'épaule;
C43.7;Mélanome m. du mb. inf., y compris la hanche;
C43.8;Lés. à loc. contiguës d'un mélanome m. de la peau;
C43.9;Mélanome (m.) de la peau, SAI;
C44.0;T.m. de la face cutanée de la lèvre;
C44.1;T.m. de la peau de la paupière, y compris le canthus;
C44.2;T.m. de la peau de l'oreille et du conduit auditif ext.;
C44.3;T.m. de la peau de la face, parties NCA ou SAI;
C44.4;T.m. de la peau du cuir chevelu et du cou;
C44.5;T.m. de la peau du tronc;
C44.6;T.m. de la peau du mb. sup., y compris l'épaule;
C44.7;T.m. de la peau du mb. inf., y compris la hanche;
C44.8;T.m. à loc. contiguës de la peau;
C44.9;T.m. de la peau, SAI;
C45.0;Mésothéliome de la plèvre;
C45.1;Mésothéliome du péritoine;
C45.2;Mésothéliome du péricarde;
C45.7;Mésothéliome d'autres sièges;
C45.9;Mésothéliome, SAI;
C46.0;Sarcome de Kaposi de la peau;
C46.1;Sarcome de Kaposi des tissus mous;
C46.2;Sarcome de Kaposi du palais;
C46.3;Sarcome de Kaposi des ggl. lymph.;
C46.7;Sarcome de Kaposi d'autres sièges;
C46.8;Sarcome de Kaposi d'org. mult.;
C46.9;Sarcome de Kaposi, SAI;
C47.0;T.m. des nerfs périph. de la tête, de la face et du cou;
C47.1;T.m. des nerfs périph. du mb. sup., y compris l'épaule;
C47.2;T.m. des nerfs périph. du mb. inf., y compris la hanche;
C47.3;T.m. des nerfs périph. du thor.;
C47.4;T.m. des nerfs périph. de l'abdo.;
C47.5;T.m. des nerfs périph. du pelvis;
C47.6;T.m. des nerfs périph. du tronc, SAI;
C47.8;T.m. à loc. contiguës des nerfs périph. et du syst. nerveux autonome;
C47.9;T.m. des nerfs périph. et du syst. nerveux autonome, SAI;
C48.0;T.m. du rétropéritoine;
C48.1;T.m. des parties préc. du péritoine;
C48.2;T.m. du péritoine, SAI;
C48.8;T.m. à loc. contiguës du rétropéritoine et du péritoine;
C49.0;T.m. du tissu conj. et des tissus mous NCA de la tête, de la face et du cou;
C49.1;T.m. du tissu conj. et des tissus mous NCA du mb. sup., y compris l'épaule;
C49.2;T.m. du tissu conj. et des tissus mous NCA du mb. inf., y compris la hanche;
C49.3;T.m. du tissu conj. et des tissus mous NCA du thor.;
C49.4;T.m. du tissu conj. et des tissus mous NCA de l'abdo.;
C49.5;T.m. du tissu conj. et des tissus mous NCA du pelvis;
C49.6;T.m. du tissu conj. et des tissus mous NCA du tronc, SAI;
C49.8;T.m. à loc. contiguës du tissu conj. et des tissus mous NCA;
C49.9;T.m. du tissu conj. et des tissus mous NCA, SAI;
C50.0;T.m. du mamelon et de l'aréole;
C50.1;T.m. de la partie centrale du sein;
C50.2;T.m. du quadrant supéro-int. du sein;
C50.3;T.m. du quadrant inféro-int. du sein;
C50.4;T.m. du quadrant supéro-ext. du sein;
C50.5;T.m. du quadrant inféro-ext. du sein;
C50.6;T.m. du prolongement axillaire du sein;
C50.8;T.m. à loc. contiguës du sein;
C50.9;T.m. du sein, SAI;
C51.0;T.m. de la gd. lèvre;
C51.1;T.m. de la pt. lèvre;
C51.2;T.m. du clitoris;
C51.8;T.m. à loc. contiguës de la vulve;
C51.9;T.m. de la vulve, SAI;
C52.2;T.m. du vagin;
C53.0;T.m. de l'endocol;
C53.1;T.m. de l'exocol;
C53.8;T.m. à loc. contiguës du col de l'utérus;
C53.9;T.m. du col de l'utérus, SAI;
C54.0;T.m. de l'isthme de l'utérus;
C54.1;T.m. de l'endomètre;
C54.2;T.m. du myomètre;
C54.3;T.m. du fond de l'utérus;
C54.8;T.m. à loc. contiguës du corps de l'utérus;
C54.9;T.m. du corps de l'utérus, SAI;
C55.5;T.m. de l'utérus, partie SAI.;
C56.6;T.m. de l'ovaire;
C57.0;T.m. d'une trompe de Fallope;
C57.1;T.m. d'un lig. large;
C57.2;T.m. d'un lig. rond;
C57.3;T.m. d'un paramètre;
C57.4;T.m. des annexes de l'utérus, SAI;
C57.7;T.m. d'autres org. gén. de la femme préc.;
C57.8;T.m. à loc. contiguës des org. gén. de la femme;
C57.9;T.m. d'un org. gén. de la femme, SAI;
C58.8;T.m. du placenta;
C60.0;T.m. du prépuce;
C60.1;T.m. du gland;
C60.2;T.m. du corps de la verge;
C60.8;T.m. à loc. contiguës de la verge;
C60.9;T.m. de la verge, SAI;
C61.1;T.m. de la prostate;
C62.0;T.m. du testicule ectopique;
C62.1;T.m. du testicule descendu;
C62.9;T.m. d'un testicule, SAI;
C63.0;T.m. de l'épididyme;
C63.1;T.m. du cordon spermatique;
C63.2;T.m. du scrotum;
C63.7;T.m. d'autres org. gén. de l'homme préc.;
C63.8;T.m. à loc. contiguës des org. gén. de l'homme;
C63.9;T.m. d'un org. gén. de l'homme, SAI;
C64.4;T.m. du rein, à l'exception du bassinet;
C65.5;T.m. du bassinet;
C66.6;T.m. de l'uretère;
C67.0;T.m. du trigone de la vessie;
C67.1;T.m. du dôme de la vessie;
C67.2;T.m. de la paroi lat. de la vessie;
C67.3;T.m. de la paroi ant. de la vessie;
C67.4;T.m. de la paroi post. de la vessie;
C67.5;T.m. du col vésical;
C67.6;T.m. de l'orifice urétéral;
C67.7;T.m. de l'ouraque;
C67.8;T.m. à loc. contiguës de la vessie;
C67.9;T.m. de la vessie, SAI;
C68.0;T.m. de l'urètre;
C68.1;T.m. de la gld. urétrale;
C68.8;T.m. à loc. contiguës des org. urin.;
C68.9;T.m. d'un org. urin., SAI;
C69.0;T.m. de la conj.;
C69.1;T.m. de la cornée;
C69.2;T.m. de la rétine;
C69.3;T.m. de la choroïde;
C69.4;T.m. du corps ciliaire;
C69.5;T.m. de la gld. lacrymale et du canal lacrymal;
C69.6;T.m. de l'orbite;
C69.8;T.m. à loc. contiguës de l'oeil et de ses annexes;
C69.9;T.m. de l'oeil, SAI;
C70.0;T.m. des méninges céréb.;
C70.1;T.m. des méninges rach.;
C70.9;T.m. des méninges, SAI;
C71.0;T.m. du cerveau, sauf lobes et ventr.;
C71.1;T.m. du lobe frontal;
C71.2;T.m. du lobe temporal;
C71.3;T.m. du lobe pariétal;
C71.4;T.m. du lobe occipital;
C71.5;T.m. d'un ventr. céréb.;
C71.6;T.m. du cervelet;
C71.7;T.m. du tronc céréb.;
C71.8;T.m. à loc. contiguës de l'encéphale;
C71.9;T.m. de l'encéphale, SAI;
C72.0;T.m. de la moelle ép.;
C72.1;T.m. de la queue de cheval;
